Region,Date,CaseCount,WHORegion
Kosovo,7/7/20,3703,Europe
Burma,7/7/20,316,Asia
United Kingdom,7/7/20,3,Europe
United Kingdom,7/7/20,8,Europe
United Kingdom,7/7/20,49,Europe
Botswana,7/7/20,314,Africa
Burundi,7/7/20,191,Africa
Sierra Leone,7/7/20,1572,Africa
Malawi,7/7/20,1818,Africa
United Kingdom,7/7/20,13,Europe
France,7/7/20,1,Europe
South Sudan,7/7/20,2021,Africa
Western Sahara,7/7/20,10,Africa
Sao Tome and Principe,7/7/20,724,Africa
Yemen,7/7/20,1297,EasternMediterranean
Comoros,7/7/20,311,Africa
Tajikistan,7/7/20,6315,Europe
Lesotho,7/7/20,91,Africa
Afghanistan,7/8/20,33594,EasternMediterranean
Albania,7/8/20,3106,Europe
Algeria,7/8/20,17348,Africa
Andorra,7/8/20,855,Europe
Angola,7/8/20,386,Africa
Antigua and Barbuda,7/8/20,70,Americas
Argentina,7/8/20,87030,Americas
Armenia,7/8/20,29820,Europe
Australia,7/8/20,112,WesternPacific
Australia,7/8/20,3453,WesternPacific
Australia,7/8/20,30,WesternPacific
Australia,7/8/20,1068,WesternPacific
Australia,7/8/20,443,WesternPacific
Australia,7/8/20,228,WesternPacific
Australia,7/8/20,3098,WesternPacific
Australia,7/8/20,624,WesternPacific
Austria,7/8/20,18513,Europe
Azerbaijan,7/8/20,21916,Europe
Bahamas,7/8/20,106,Americas
Bahrain,7/8/20,30931,EasternMediterranean
Bangladesh,7/8/20,172134,Asia
Barbados,7/8/20,98,Americas
Belarus,7/8/20,64224,Europe
Belgium,7/8/20,62123,Europe
Benin,7/8/20,1199,Africa
Bhutan,7/8/20,80,Asia
Bolivia,7/8/20,42984,Americas
Bosnia and Herzegovina,7/8/20,5869,Europe
Brazil,7/8/20,1713160,Americas
Brunei,7/8/20,141,WesternPacific
Bulgaria,7/8/20,6342,Europe
Burkina Faso,7/8/20,1003,Africa
Cabo Verde,7/8/20,1542,Africa
Cambodia,7/8/20,141,WesternPacific
Cameroon,7/8/20,14916,Africa
Canada,7/8/20,8482,Americas
Canada,7/8/20,3008,Americas
Canada,7/8/20,325,Americas
Canada,7/8/20,165,Americas
Canada,7/8/20,261,Americas
Canada,7/8/20,1066,Americas
Canada,7/8/20,38079,Americas
Canada,7/8/20,32,Americas
Canada,7/8/20,56079,Americas
Canada,7/8/20,808,Americas
Central African Republic,7/8/20,4109,Africa
Chad,7/8/20,873,Africa
Chile,7/8/20,303083,Americas
China,7/8/20,991,WesternPacific
China,7/8/20,929,WesternPacific
China,7/8/20,582,WesternPacific
China,7/8/20,363,WesternPacific
China,7/8/20,167,WesternPacific
China,7/8/20,1647,WesternPacific
China,7/8/20,254,WesternPacific
China,7/8/20,147,WesternPacific
China,7/8/20,171,WesternPacific
China,7/8/20,349,WesternPacific
China,7/8/20,947,WesternPacific
China,7/8/20,1276,WesternPacific
China,7/8/20,1323,WesternPacific
China,7/8/20,68135,WesternPacific
China,7/8/20,1019,WesternPacific
China,7/8/20,244,WesternPacific
China,7/8/20,654,WesternPacific
China,7/8/20,932,WesternPacific
China,7/8/20,155,WesternPacific
China,7/8/20,162,WesternPacific
China,7/8/20,46,WesternPacific
China,7/8/20,75,WesternPacific
China,7/8/20,18,WesternPacific
China,7/8/20,321,WesternPacific
China,7/8/20,792,WesternPacific
China,7/8/20,721,WesternPacific
China,7/8/20,199,WesternPacific
China,7/8/20,599,WesternPacific
China,7/8/20,199,WesternPacific
China,7/8/20,1,WesternPacific
China,7/8/20,76,WesternPacific
China,7/8/20,187,WesternPacific
China,7/8/20,1269,WesternPacific
Colombia,7/8/20,128638,Americas
Congo (Brazzaville),7/8/20,1821,Africa
Congo (Kinshasa),7/8/20,7432,Africa
Costa Rica,7/8/20,5836,Americas
Cote d'Ivoire,7/8/20,11504,Africa
Croatia,7/8/20,3325,Europe
Cuba,7/8/20,2399,Americas
Cyprus,7/8/20,1008,Europe
Czechia,7/8/20,12814,Europe
Denmark,7/8/20,188,Europe
Greenland,7/8/20,13,Europe
Denmark,7/8/20,12900,Europe
Djibouti,7/8/20,4889,EasternMediterranean
Dominican Republic,7/8/20,39588,Americas
Ecuador,7/8/20,63245,Americas
Egypt,7/8/20,78304,EasternMediterranean
El Salvador,7/8/20,8566,Americas
Equatorial Guinea,7/8/20,3071,Africa
Eritrea,7/8/20,215,Africa
Estonia,7/8/20,2003,Europe
Eswatini,7/8/20,1138,Africa
Ethiopia,7/8/20,6774,Africa
Fiji,7/8/20,21,WesternPacific
Finland,7/8/20,7265,Europe
France,7/8/20,5459,Europe
France,7/8/20,62,Europe
France,7/8/20,184,Europe
France,7/8/20,2688,Europe
France,7/8/20,21,Europe
France,7/8/20,563,Europe
France,7/8/20,6,Europe
France,7/8/20,43,Europe
France,7/8/20,249,Europe
France,7/8/20,196796,Europe
Gabon,7/8/20,5871,Africa
Gambia,7/8/20,61,Africa
Georgia,7/8/20,963,Europe
Germany,7/8/20,198699,Europe
Ghana,7/8/20,22822,Africa
Greece,7/8/20,3622,Europe
Guatemala,7/8/20,25411,Americas
Guinea,7/8/20,5697,Africa
Guyana,7/8/20,284,Americas
Haiti,7/8/20,6486,Americas
Holy See,7/8/20,12,Europe
Honduras,7/8/20,25978,Americas
Hungary,7/8/20,4210,Europe
Iceland,7/8/20,1833,Europe
India,7/8/20,767296,Asia
Indonesia,7/8/20,68079,Asia
Iran,7/8/20,248379,EasternMediterranean
Iraq,7/8/20,67442,EasternMediterranean
Ireland,7/8/20,25542,Europe
Israel,7/8/20,33557,Europe
Italy,7/8/20,242149,Europe
Jamaica,7/8/20,751,Americas
Japan,7/8/20,20261,WesternPacific
Jordan,7/8/20,1169,EasternMediterranean
Kazakhstan,7/8/20,51059,Europe
Kenya,7/8/20,8528,Africa
South Korea,7/8/20,13293,WesternPacific
Kuwait,7/8/20,52007,EasternMediterranean
Kyrgyzstan,7/8/20,8847,Europe
Latvia,7/8/20,1141,Europe
Lebanon,7/8/20,1946,EasternMediterranean
Liberia,7/8/20,926,Africa
Liechtenstein,7/8/20,84,Europe
Lithuania,7/8/20,1854,Europe
Luxembourg,7/8/20,4650,Europe
Madagascar,7/8/20,3573,Africa
Malaysia,7/8/20,8677,WesternPacific
Maldives,7/8/20,2517,Asia
Malta,7/8/20,673,Europe
Mauritania,7/8/20,5087,Africa
Mauritius,7/8/20,342,Africa
Mexico,7/8/20,275003,Americas
Moldova,7/8/20,18471,Europe
Monaco,7/8/20,108,Europe
Mongolia,7/8/20,227,WesternPacific
Montenegro,7/8/20,960,Europe
Morocco,7/8/20,14771,EasternMediterranean
Namibia,7/8/20,593,Africa
Nepal,7/8/20,16423,Asia
Netherlands,7/8/20,105,Europe
Netherlands,7/8/20,23,Europe
Netherlands,7/8/20,78,Europe
Netherlands,7/8/20,50746,Europe
New Zealand,7/8/20,1540,WesternPacific
Nicaragua,7/8/20,2846,Americas
Niger,7/8/20,1097,Africa
Nigeria,7/8/20,30249,Africa
North Macedonia,7/8/20,7406,Europe
Norway,7/8/20,8950,Europe
Oman,7/8/20,50207,EasternMediterranean
Pakistan,7/8/20,240848,EasternMediterranean
Panama,7/8/20,41251,Americas
Papua New Guinea,7/8/20,11,WesternPacific
Paraguay,7/8/20,2554,Americas
Peru,7/8/20,312911,Americas
Philippines,7/8/20,50359,WesternPacific
Poland,7/8/20,36689,Europe
Portugal,7/8/20,44859,Europe
Qatar,7/8/20,101553,EasternMediterranean
Romania,7/8/20,30175,Europe
Russia,7/8/20,699749,Europe
Rwanda,7/8/20,1194,Africa
Saint Lucia,7/8/20,22,Americas
Saint Vincent and the Grenadines,7/8/20,29,Americas
San Marino,7/8/20,698,Europe
Saudi Arabia,7/8/20,220144,EasternMediterranean
Senegal,7/8/20,7657,Africa
Serbia,7/8/20,17076,Europe
Seychelles,7/8/20,91,Africa
Singapore,7/8/20,45298,WesternPacific
Slovakia,7/8/20,1798,Europe
Slovenia,7/8/20,1763,Europe
Somalia,7/8/20,3028,EasternMediterranean
South Africa,7/8/20,224665,Africa
Spain,7/8/20,252513,Europe
Sri Lanka,7/8/20,2094,Asia
Sudan,7/8/20,10084,EasternMediterranean
Suriname,7/8/20,665,Americas
Sweden,7/8/20,73858,Europe
Switzerland,7/8/20,32498,Europe
Taiwan*,7/8/20,449,WesternPacific
Tanzania,7/8/20,509,Africa
Thailand,7/8/20,3197,Asia
Togo,7/8/20,695,Africa
Trinidad and Tobago,7/8/20,133,Americas
Tunisia,7/8/20,1221,EasternMediterranean
Turkey,7/8/20,208938,Europe
Uganda,7/8/20,977,Africa
Ukraine,7/8/20,51457,Europe
United Arab Emirates,7/8/20,53045,EasternMediterranean
United Kingdom,7/8/20,149,Europe
United Kingdom,7/8/20,201,Europe
United Kingdom,7/8/20,577,Europe
United Kingdom,7/8/20,179,Europe
United Kingdom,7/8/20,336,Europe
United Kingdom,7/8/20,11,Europe
United Kingdom,7/8/20,286979,Europe
Uruguay,7/8/20,974,Americas
US,7/8/20,3054699,Americas
Uzbekistan,7/8/20,11092,Europe
Venezuela,7/8/20,8008,Americas
Vietnam,7/8/20,369,WesternPacific
Zambia,7/8/20,1895,Africa
Zimbabwe,7/8/20,885,Africa
Dominica,7/8/20,18,Americas
Grenada,7/8/20,23,Americas
Mozambique,7/8/20,1071,Africa
Syria,7/8/20,372,EasternMediterranean
Timor-Leste,7/8/20,24,Asia
Belize,7/8/20,30,Americas
Laos,7/8/20,19,WesternPacific
Libya,7/8/20,1268,EasternMediterranean
West Bank and Gaza,7/8/20,5029,EasternMediterranean
Guinea-Bissau,7/8/20,1790,Africa
Mali,7/8/20,2358,Africa
Saint Kitts and Nevis,7/8/20,16,Americas
Canada,7/8/20,5,Americas
Canada,7/8/20,11,Americas
Kosovo,7/8/20,3886,Europe
Burma,7/8/20,317,Asia
United Kingdom,7/8/20,3,Europe
United Kingdom,7/8/20,8,Europe
United Kingdom,7/8/20,55,Europe
Botswana,7/8/20,314,Africa
Burundi,7/8/20,191,Africa
Sierra Leone,7/8/20,1584,Africa
Malawi,7/8/20,1864,Africa
United Kingdom,7/8/20,13,Europe
France,7/8/20,1,Europe
South Sudan,7/8/20,2021,Africa
Western Sahara,7/8/20,10,Africa
Sao Tome and Principe,7/8/20,724,Africa
Yemen,7/8/20,1318,EasternMediterranean
Comoros,7/8/20,313,Africa
Tajikistan,7/8/20,6364,Europe
Lesotho,7/8/20,91,Africa
Afghanistan,7/9/20,33908,EasternMediterranean
Albania,7/9/20,3188,Europe
Algeria,7/9/20,17808,Africa
Andorra,7/9/20,855,Europe
Angola,7/9/20,396,Africa
Antigua and Barbuda,7/9/20,73,Americas
Argentina,7/9/20,90693,Americas
Armenia,7/9/20,30346,Europe
Australia,7/9/20,113,WesternPacific
Australia,7/9/20,3467,WesternPacific
Australia,7/9/20,31,WesternPacific
Australia,7/9/20,1068,WesternPacific
Australia,7/9/20,443,WesternPacific
Australia,7/9/20,228,WesternPacific
Australia,7/9/20,3397,WesternPacific
Australia,7/9/20,627,WesternPacific
Austria,7/9/20,18615,Europe
Azerbaijan,7/9/20,22464,Europe
Bahamas,7/9/20,107,Americas
Bahrain,7/9/20,31528,EasternMediterranean
Bangladesh,7/9/20,175494,Asia
Barbados,7/9/20,98,Americas
Belarus,7/9/20,64411,Europe
Belgium,7/9/20,62210,Europe
Benin,7/9/20,1285,Africa
Bhutan,7/9/20,80,Asia
Bolivia,7/9/20,44113,Americas
Bosnia and Herzegovina,7/9/20,6086,Europe
Brazil,7/9/20,1755779,Americas
Brunei,7/9/20,141,WesternPacific
Bulgaria,7/9/20,6672,Europe
Burkina Faso,7/9/20,1005,Africa
Cabo Verde,7/9/20,1552,Africa
Cambodia,7/9/20,141,WesternPacific
Cameroon,7/9/20,14916,Africa
Canada,7/9/20,8519,Americas
Canada,7/9/20,3028,Americas
Canada,7/9/20,325,Americas
Canada,7/9/20,166,Americas
Canada,7/9/20,261,Americas
Canada,7/9/20,1066,Americas
Canada,7/9/20,38200,Americas
Canada,7/9/20,33,Americas
Canada,7/9/20,56216,Americas
Canada,7/9/20,813,Americas
Central African Republic,7/9/20,4200,Africa
Chad,7/9/20,873,Africa
Chile,7/9/20,306216,Americas
China,7/9/20,991,WesternPacific
China,7/9/20,929,WesternPacific
China,7/9/20,582,WesternPacific
China,7/9/20,363,WesternPacific
China,7/9/20,167,WesternPacific
China,7/9/20,1647,WesternPacific
China,7/9/20,254,WesternPacific
China,7/9/20,147,WesternPacific
China,7/9/20,171,WesternPacific
China,7/9/20,349,WesternPacific
China,7/9/20,947,WesternPacific
China,7/9/20,1276,WesternPacific
China,7/9/20,1365,WesternPacific
China,7/9/20,68135,WesternPacific
China,7/9/20,1019,WesternPacific
China,7/9/20,244,WesternPacific
China,7/9/20,654,WesternPacific
China,7/9/20,932,WesternPacific
China,7/9/20,155,WesternPacific
China,7/9/20,162,WesternPacific
China,7/9/20,46,WesternPacific
China,7/9/20,75,WesternPacific
China,7/9/20,18,WesternPacific
China,7/9/20,321,WesternPacific
China,7/9/20,792,WesternPacific
China,7/9/20,721,WesternPacific
China,7/9/20,199,WesternPacific
China,7/9/20,599,WesternPacific
China,7/9/20,199,WesternPacific
China,7/9/20,1,WesternPacific
China,7/9/20,76,WesternPacific
China,7/9/20,187,WesternPacific
China,7/9/20,1269,WesternPacific
Colombia,7/9/20,133973,Americas
Congo (Brazzaville),7/9/20,1821,Africa
Congo (Kinshasa),7/9/20,7846,Africa
Costa Rica,7/9/20,6485,Americas
Cote d'Ivoire,7/9/20,11750,Africa
Croatia,7/9/20,3416,Europe
Cuba,7/9/20,2403,Americas
Cyprus,7/9/20,1010,Europe
Czechia,7/9/20,12919,Europe
Denmark,7/9/20,188,Europe
Greenland,7/9/20,13,Europe
Denmark,7/9/20,12916,Europe
Djibouti,7/9/20,4955,EasternMediterranean
Dominican Republic,7/9/20,40790,Americas
Ecuador,7/9/20,64221,Americas
Egypt,7/9/20,79254,EasternMediterranean
El Salvador,7/9/20,8844,Americas
Equatorial Guinea,7/9/20,3071,Africa
Eritrea,7/9/20,232,Africa
Estonia,7/9/20,2011,Europe
Eswatini,7/9/20,1213,Africa
Ethiopia,7/9/20,6973,Africa
Fiji,7/9/20,26,WesternPacific
Finland,7/9/20,7273,Europe
France,7/9/20,5558,Europe
France,7/9/20,62,Europe
France,7/9/20,184,Europe
France,7/9/20,2702,Europe
France,7/9/20,21,Europe
France,7/9/20,566,Europe
France,7/9/20,6,Europe
France,7/9/20,43,Europe
France,7/9/20,249,Europe
France,7/9/20,197964,Europe
Gabon,7/9/20,5871,Africa
Gambia,7/9/20,63,Africa
Georgia,7/9/20,968,Europe
Germany,7/9/20,199001,Europe
Ghana,7/9/20,23463,Africa
Greece,7/9/20,3672,Europe
Guatemala,7/9/20,26658,Americas
Guinea,7/9/20,5881,Africa
Guyana,7/9/20,286,Americas
Haiti,7/9/20,6486,Americas
Holy See,7/9/20,12,Europe
Honduras,7/9/20,26384,Americas
Hungary,7/9/20,4220,Europe
Iceland,7/9/20,1833,Europe
India,7/9/20,793802,Asia
Indonesia,7/9/20,70736,Asia
Iran,7/9/20,250458,EasternMediterranean
Iraq,7/9/20,69612,EasternMediterranean
Ireland,7/9/20,25565,Europe
Israel,7/9/20,34825,Europe
Italy,7/9/20,242363,Europe
Jamaica,7/9/20,753,Americas
Japan,7/9/20,20617,WesternPacific
Jordan,7/9/20,1169,EasternMediterranean
Kazakhstan,7/9/20,54747,Europe
Kenya,7/9/20,8975,Africa
South Korea,7/9/20,13338,WesternPacific
Kuwait,7/9/20,52840,EasternMediterranean
Kyrgyzstan,7/9/20,9358,Europe
Latvia,7/9/20,1154,Europe
Lebanon,7/9/20,2011,EasternMediterranean
Liberia,7/9/20,957,Africa
Liechtenstein,7/9/20,84,Europe
Lithuania,7/9/20,1857,Europe
Luxembourg,7/9/20,4719,Europe
Madagascar,7/9/20,3782,Africa
Malaysia,7/9/20,8683,WesternPacific
Maldives,7/9/20,2553,Asia
Malta,7/9/20,674,Europe
Mauritania,7/9/20,5126,Africa
Mauritius,7/9/20,342,Africa
Mexico,7/9/20,282283,Americas
Moldova,7/9/20,18666,Europe
Monaco,7/9/20,108,Europe
Mongolia,7/9/20,227,WesternPacific
Montenegro,7/9/20,1019,Europe
Morocco,7/9/20,15079,EasternMediterranean
Namibia,7/9/20,615,Africa
Nepal,7/9/20,16531,Asia
Netherlands,7/9/20,105,Europe
Netherlands,7/9/20,25,Europe
Netherlands,7/9/20,78,Europe
Netherlands,7/9/20,50798,Europe
New Zealand,7/9/20,1542,WesternPacific
Nicaragua,7/9/20,2846,Americas
Niger,7/9/20,1097,Africa
Nigeria,7/9/20,30748,Africa
North Macedonia,7/9/20,7572,Europe
Norway,7/9/20,8965,Europe
Oman,7/9/20,51725,EasternMediterranean
Pakistan,7/9/20,243599,EasternMediterranean
Panama,7/9/20,42216,Americas
Papua New Guinea,7/9/20,11,WesternPacific
Paraguay,7/9/20,2638,Americas
Peru,7/9/20,316448,Americas
Philippines,7/9/20,51754,WesternPacific
Poland,7/9/20,36951,Europe
Portugal,7/9/20,45277,Europe
Qatar,7/9/20,102110,EasternMediterranean
Romania,7/9/20,30789,Europe
Russia,7/9/20,706240,Europe
Rwanda,7/9/20,1210,Africa
Saint Lucia,7/9/20,22,Americas
Saint Vincent and the Grenadines,7/9/20,29,Americas
San Marino,7/9/20,699,Europe
Saudi Arabia,7/9/20,223327,EasternMediterranean
Senegal,7/9/20,7784,Africa
Serbia,7/9/20,17342,Europe
Seychelles,7/9/20,94,Africa
Singapore,7/9/20,45423,WesternPacific
Slovakia,7/9/20,1851,Europe
Slovenia,7/9/20,1776,Europe
Somalia,7/9/20,3038,EasternMediterranean
South Africa,7/9/20,238339,Africa
Spain,7/9/20,253056,Europe
Sri Lanka,7/9/20,2154,Asia
Sudan,7/9/20,10158,EasternMediterranean
Suriname,7/9/20,694,Americas
Sweden,7/9/20,74333,Europe
Switzerland,7/9/20,32586,Europe
Taiwan*,7/9/20,449,WesternPacific
Tanzania,7/9/20,509,Africa
Thailand,7/9/20,3202,Asia
Togo,7/9/20,704,Africa
Trinidad and Tobago,7/9/20,133,Americas
Tunisia,7/9/20,1231,EasternMediterranean
Turkey,7/9/20,209962,Europe
Uganda,7/9/20,1000,Africa
Ukraine,7/9/20,52285,Europe
United Arab Emirates,7/9/20,53577,EasternMediterranean
United Kingdom,7/9/20,149,Europe
United Kingdom,7/9/20,201,Europe
United Kingdom,7/9/20,577,Europe
United Kingdom,7/9/20,180,Europe
United Kingdom,7/9/20,336,Europe
United Kingdom,7/9/20,11,Europe
United Kingdom,7/9/20,287621,Europe
Uruguay,7/9/20,977,Americas
US,7/9/20,3117946,Americas
Uzbekistan,7/9/20,11564,Europe
Venezuela,7/9/20,8372,Americas
Vietnam,7/9/20,369,WesternPacific
Zambia,7/9/20,1895,Africa
Zimbabwe,7/9/20,885,Africa
Dominica,7/9/20,18,Americas
Grenada,7/9/20,23,Americas
Mozambique,7/9/20,1092,Africa
Syria,7/9/20,372,EasternMediterranean
Timor-Leste,7/9/20,24,Asia
Belize,7/9/20,30,Americas
Laos,7/9/20,19,WesternPacific
Libya,7/9/20,1342,EasternMediterranean
West Bank and Gaza,7/9/20,5220,EasternMediterranean
Guinea-Bissau,7/9/20,1790,Africa
Mali,7/9/20,2370,Africa
Saint Kitts and Nevis,7/9/20,16,Americas
Canada,7/9/20,5,Americas
Canada,7/9/20,11,Americas
Kosovo,7/9/20,4100,Europe
Burma,7/9/20,321,Asia
United Kingdom,7/9/20,3,Europe
United Kingdom,7/9/20,8,Europe
United Kingdom,7/9/20,55,Europe
Botswana,7/9/20,314,Africa
Burundi,7/9/20,191,Africa
Sierra Leone,7/9/20,1598,Africa
Malawi,7/9/20,1942,Africa
United Kingdom,7/9/20,13,Europe
France,7/9/20,1,Europe
South Sudan,7/9/20,2021,Africa
Western Sahara,7/9/20,10,Africa
Sao Tome and Principe,7/9/20,726,Africa
Yemen,7/9/20,1356,EasternMediterranean
Comoros,7/9/20,314,Africa
Tajikistan,7/9/20,6410,Europe
Lesotho,7/9/20,134,Africa
Afghanistan,7/10/20,34194,EasternMediterranean
Albania,7/10/20,3278,Europe
Algeria,7/10/20,18242,Africa
Andorra,7/10/20,855,Europe
Angola,7/10/20,458,Africa
Antigua and Barbuda,7/10/20,74,Americas
Argentina,7/10/20,94060,Americas
Armenia,7/10/20,30903,Europe
Australia,7/10/20,113,WesternPacific
Australia,7/10/20,3474,WesternPacific
Australia,7/10/20,31,WesternPacific
Australia,7/10/20,1070,WesternPacific
Australia,7/10/20,443,WesternPacific
Australia,7/10/20,228,WesternPacific
Australia,7/10/20,3560,WesternPacific
Australia,7/10/20,634,WesternPacific
Austria,7/10/20,18709,Europe
Azerbaijan,7/10/20,22990,Europe
Bahamas,7/10/20,108,Americas
Bahrain,7/10/20,32039,EasternMediterranean
Bangladesh,7/10/20,178443,Asia
Barbados,7/10/20,98,Americas
Belarus,7/10/20,64604,Europe
Belgium,7/10/20,62357,Europe
Benin,7/10/20,1285,Africa
Bhutan,7/10/20,80,Asia
Bolivia,7/10/20,45565,Americas
Bosnia and Herzegovina,7/10/20,6402,Europe
Brazil,7/10/20,1800827,Americas
Brunei,7/10/20,141,WesternPacific
Bulgaria,7/10/20,6964,Europe
Burkina Faso,7/10/20,1020,Africa
Cabo Verde,7/10/20,1591,Africa
Cambodia,7/10/20,141,WesternPacific
Cameroon,7/10/20,14916,Africa
Canada,7/10/20,8596,Americas
Canada,7/10/20,3053,Americas
Canada,7/10/20,325,Americas
Canada,7/10/20,166,Americas
Canada,7/10/20,262,Americas
Canada,7/10/20,1066,Americas
Canada,7/10/20,38323,Americas
Canada,7/10/20,33,Americas
Canada,7/10/20,56316,Americas
Canada,7/10/20,815,Americas
Central African Republic,7/10/20,4259,Africa
Chad,7/10/20,874,Africa
Chile,7/10/20,309274,Americas
China,7/10/20,991,WesternPacific
China,7/10/20,929,WesternPacific
China,7/10/20,582,WesternPacific
China,7/10/20,363,WesternPacific
China,7/10/20,167,WesternPacific
China,7/10/20,1647,WesternPacific
China,7/10/20,254,WesternPacific
China,7/10/20,147,WesternPacific
China,7/10/20,171,WesternPacific
China,7/10/20,349,WesternPacific
China,7/10/20,947,WesternPacific
China,7/10/20,1276,WesternPacific
China,7/10/20,1365,WesternPacific
China,7/10/20,68135,WesternPacific
China,7/10/20,1019,WesternPacific
China,7/10/20,244,WesternPacific
China,7/10/20,654,WesternPacific
China,7/10/20,932,WesternPacific
China,7/10/20,155,WesternPacific
China,7/10/20,162,WesternPacific
China,7/10/20,46,WesternPacific
China,7/10/20,75,WesternPacific
China,7/10/20,18,WesternPacific
China,7/10/20,321,WesternPacific
China,7/10/20,792,WesternPacific
China,7/10/20,721,WesternPacific
China,7/10/20,199,WesternPacific
China,7/10/20,599,WesternPacific
China,7/10/20,199,WesternPacific
China,7/10/20,1,WesternPacific
China,7/10/20,76,WesternPacific
China,7/10/20,187,WesternPacific
China,7/10/20,1269,WesternPacific
Colombia,7/10/20,140776,Americas
Congo (Brazzaville),7/10/20,2028,Africa
Congo (Kinshasa),7/10/20,7905,Africa
Costa Rica,7/10/20,6845,Americas
Cote d'Ivoire,7/10/20,12052,Africa
Croatia,7/10/20,3532,Europe
Cuba,7/10/20,2413,Americas
Cyprus,7/10/20,1013,Europe
Czechia,7/10/20,13001,Europe
Denmark,7/10/20,188,Europe
Greenland,7/10/20,13,Europe
Denmark,7/10/20,12946,Europe
Djibouti,7/10/20,4968,EasternMediterranean
Dominican Republic,7/10/20,41915,Americas
Ecuador,7/10/20,65018,Americas
Egypt,7/10/20,80235,EasternMediterranean
El Salvador,7/10/20,9142,Americas
Equatorial Guinea,7/10/20,3071,Africa
Eritrea,7/10/20,232,Africa
Estonia,7/10/20,2013,Europe
Eswatini,7/10/20,1257,Africa
Ethiopia,7/10/20,7120,Africa
Fiji,7/10/20,26,WesternPacific
Finland,7/10/20,7279,Europe
France,7/10/20,5704,Europe
France,7/10/20,62,Europe
France,7/10/20,190,Europe
France,7/10/20,2711,Europe
France,7/10/20,21,Europe
France,7/10/20,571,Europe
France,7/10/20,6,Europe
France,7/10/20,43,Europe
France,7/10/20,255,Europe
France,7/10/20,198450,Europe
Gabon,7/10/20,5942,Africa
Gambia,7/10/20,64,Africa
Georgia,7/10/20,973,Europe
Germany,7/10/20,199332,Europe
Ghana,7/10/20,23834,Africa
Greece,7/10/20,3732,Europe
Guatemala,7/10/20,27619,Americas
Guinea,7/10/20,5969,Africa
Guyana,7/10/20,290,Americas
Haiti,7/10/20,6617,Americas
Holy See,7/10/20,12,Europe
Honduras,7/10/20,27053,Americas
Hungary,7/10/20,4223,Europe
Iceland,7/10/20,1833,Europe
India,7/10/20,820916,Asia
Indonesia,7/10/20,72347,Asia
Iran,7/10/20,252720,EasternMediterranean
Iraq,7/10/20,72460,EasternMediterranean
Ireland,7/10/20,25589,Europe
Israel,7/10/20,36266,Europe
Italy,7/10/20,242639,Europe
Jamaica,7/10/20,753,Americas
Japan,7/10/20,21044,WesternPacific
Jordan,7/10/20,1173,EasternMediterranean
Kazakhstan,7/10/20,56455,Europe
Kenya,7/10/20,9448,Africa
South Korea,7/10/20,13373,WesternPacific
Kuwait,7/10/20,53580,EasternMediterranean
Kyrgyzstan,7/10/20,9910,Europe
Latvia,7/10/20,1165,Europe
Lebanon,7/10/20,2082,EasternMediterranean
Liberia,7/10/20,963,Africa
Liechtenstein,7/10/20,84,Europe
Lithuania,7/10/20,1861,Europe
Luxembourg,7/10/20,4777,Europe
Madagascar,7/10/20,4143,Africa
Malaysia,7/10/20,8696,WesternPacific
Maldives,7/10/20,2617,Asia
Malta,7/10/20,674,Europe
Mauritania,7/10/20,5203,Africa
Mauritius,7/10/20,342,Africa
Mexico,7/10/20,289174,Americas
Moldova,7/10/20,18924,Europe
Monaco,7/10/20,108,Europe
Mongolia,7/10/20,227,WesternPacific
Montenegro,7/10/20,1019,Europe
Morocco,7/10/20,15328,EasternMediterranean
Namibia,7/10/20,668,Africa
Nepal,7/10/20,16649,Asia
Netherlands,7/10/20,105,Europe
Netherlands,7/10/20,25,Europe
Netherlands,7/10/20,78,Europe
Netherlands,7/10/20,50840,Europe
New Zealand,7/10/20,1543,WesternPacific
Nicaragua,7/10/20,2846,Americas
Niger,7/10/20,1099,Africa
Nigeria,7/10/20,31323,Africa
North Macedonia,7/10/20,7777,Europe
Norway,7/10/20,8974,Europe
Oman,7/10/20,53614,EasternMediterranean
Pakistan,7/10/20,246351,EasternMediterranean
Panama,7/10/20,43257,Americas
Papua New Guinea,7/10/20,11,WesternPacific
Paraguay,7/10/20,2736,Americas
Peru,7/10/20,319646,Americas
Philippines,7/10/20,52914,WesternPacific
Poland,7/10/20,37216,Europe
Portugal,7/10/20,45679,Europe
Qatar,7/10/20,102630,EasternMediterranean
Romania,7/10/20,31381,Europe
Russia,7/10/20,712863,Europe
Rwanda,7/10/20,1252,Africa
Saint Lucia,7/10/20,22,Americas
Saint Vincent and the Grenadines,7/10/20,29,Americas
San Marino,7/10/20,699,Europe
Saudi Arabia,7/10/20,226486,EasternMediterranean
Senegal,7/10/20,7882,Africa
Serbia,7/10/20,17728,Europe
Seychelles,7/10/20,100,Africa
Singapore,7/10/20,45614,WesternPacific
Slovakia,7/10/20,1870,Europe
Slovenia,7/10/20,1793,Europe
Somalia,7/10/20,3038,EasternMediterranean
South Africa,7/10/20,250687,Africa
Spain,7/10/20,253908,Europe
Sri Lanka,7/10/20,2454,Asia
Sudan,7/10/20,10204,EasternMediterranean
Suriname,7/10/20,726,Americas
Sweden,7/10/20,74898,Europe
Switzerland,7/10/20,32690,Europe
Taiwan*,7/10/20,449,WesternPacific
