Region,Date,CaseCount,WHORegion
Uganda,4/27/20,47,Africa
Ukraine,4/27/20,864,Europe
United Arab Emirates,4/27/20,2090,EasternMediterranean
United Kingdom,4/27/20,44,Europe
United Kingdom,4/27/20,8,Europe
United Kingdom,4/27/20,352,Europe
United Kingdom,4/27/20,131,Europe
United Kingdom,4/27/20,248,Europe
United Kingdom,4/27/20,2,Europe
United Kingdom,4/27/20,0,Europe
Uruguay,4/27/20,386,Americas
US,4/27/20,111424,Americas
Uzbekistan,4/27/20,892,Europe
Venezuela,4/27/20,142,Americas
Vietnam,4/27/20,225,WesternPacific
Zambia,4/27/20,42,Africa
Zimbabwe,4/27/20,5,Africa
Dominica,4/27/20,13,Americas
Grenada,4/27/20,7,Americas
Mozambique,4/27/20,0,Africa
Syria,4/27/20,0,EasternMediterranean
Timor-Leste,4/27/20,0,Asia
Belize,4/27/20,6,Americas
Laos,4/27/20,7,WesternPacific
Libya,4/27/20,18,EasternMediterranean
West Bank and Gaza,4/27/20,83,EasternMediterranean
Guinea-Bissau,4/27/20,18,Africa
Mali,4/27/20,113,Africa
Saint Kitts and Nevis,4/27/20,2,Americas
Canada,4/27/20,0,Americas
Canada,4/27/20,0,Americas
Kosovo,4/27/20,201,Europe
Burma,4/27/20,16,Asia
United Kingdom,4/27/20,3,Europe
United Kingdom,4/27/20,3,Europe
United Kingdom,4/27/20,5,Europe
Botswana,4/27/20,0,Africa
Burundi,4/27/20,4,Africa
Sierra Leone,4/27/20,10,Africa
Malawi,4/27/20,4,Africa
United Kingdom,4/27/20,11,Europe
France,4/27/20,0,Europe
South Sudan,4/27/20,0,Africa
Western Sahara,4/27/20,5,Africa
Sao Tome and Principe,4/27/20,0,Africa
Yemen,4/27/20,1,EasternMediterranean
Comoros,4/27/20,0,Africa
Tajikistan,4/27/20,0,Europe
Lesotho,4/27/20,0,Africa
Afghanistan,4/28/20,228,EasternMediterranean
Albania,4/28/20,431,Europe
Algeria,4/28/20,1651,Africa
Andorra,4/28/20,398,Europe
Angola,4/28/20,6,Africa
Antigua and Barbuda,4/28/20,11,Americas
Argentina,4/28/20,1162,Americas
Armenia,4/28/20,866,Europe
Australia,4/28/20,101,WesternPacific
Australia,4/28/20,2266,WesternPacific
Australia,4/28/20,25,WesternPacific
Australia,4/28/20,934,WesternPacific
Australia,4/28/20,420,WesternPacific
Australia,4/28/20,137,WesternPacific
Australia,4/28/20,1287,WesternPacific
Australia,4/28/20,495,WesternPacific
Austria,4/28/20,12580,Europe
Azerbaijan,4/28/20,1221,Europe
Bahamas,4/28/20,23,Americas
Bahrain,4/28/20,1310,EasternMediterranean
Bangladesh,4/28/20,139,Asia
Barbados,4/28/20,39,Americas
Belarus,4/28/20,1993,Europe
Belgium,4/28/20,10943,Europe
Benin,4/28/20,33,Africa
Bhutan,4/28/20,5,Asia
Bolivia,4/28/20,110,Americas
Bosnia and Herzegovina,4/28/20,682,Europe
Brazil,4/28/20,32544,Americas
Brunei,4/28/20,124,WesternPacific
Bulgaria,4/28/20,222,Europe
Burkina Faso,4/28/20,476,Africa
Cabo Verde,4/28/20,2,Africa
Cambodia,4/28/20,119,WesternPacific
Cameroon,4/28/20,915,Africa
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Central African Republic,4/28/20,10,Africa
Chad,4/28/20,19,Africa
Chile,4/28/20,7710,Americas
China,4/28/20,985,WesternPacific
China,4/28/20,538,WesternPacific
China,4/28/20,573,WesternPacific
China,4/28/20,352,WesternPacific
China,4/28/20,137,WesternPacific
China,4/28/20,1554,WesternPacific
China,4/28/20,252,WesternPacific
China,4/28/20,145,WesternPacific
China,4/28/20,162,WesternPacific
China,4/28/20,0,WesternPacific
China,4/28/20,587,WesternPacific
China,4/28/20,0,WesternPacific
China,4/28/20,811,WesternPacific
China,4/28/20,63616,WesternPacific
China,4/28/20,1015,WesternPacific
China,4/28/20,146,WesternPacific
China,4/28/20,647,WesternPacific
China,4/28/20,936,WesternPacific
China,4/28/20,99,WesternPacific
China,4/28/20,143,WesternPacific
China,4/28/20,33,WesternPacific
China,4/28/20,75,WesternPacific
China,4/28/20,18,WesternPacific
China,4/28/20,253,WesternPacific
China,4/28/20,771,WesternPacific
China,4/28/20,584,WesternPacific
China,4/28/20,160,WesternPacific
China,4/28/20,558,WesternPacific
China,4/28/20,183,WesternPacific
China,4/28/20,1,WesternPacific
China,4/28/20,73,WesternPacific
China,4/28/20,181,WesternPacific
China,4/28/20,1262,WesternPacific
Colombia,4/28/20,1268,Americas
Congo (Brazzaville),4/28/20,19,Africa
Congo (Kinshasa),4/28/20,56,Africa
Costa Rica,4/28/20,306,Americas
Cote d'Ivoire,4/28/20,525,Africa
Croatia,4/28/20,1232,Europe
Cuba,4/28/20,575,Americas
Cyprus,4/28/20,148,Europe
Czechia,4/28/20,2948,Europe
Denmark,4/28/20,181,Europe
Greenland,4/28/20,11,Europe
Denmark,4/28/20,6121,Europe
Djibouti,4/28/20,498,EasternMediterranean
Dominican Republic,4/28/20,1165,Americas
Ecuador,4/28/20,1557,Americas
Egypt,4/28/20,1304,EasternMediterranean
El Salvador,4/28/20,97,Americas
Equatorial Guinea,4/28/20,9,Africa
Eritrea,4/28/20,19,Africa
Estonia,4/28/20,240,Europe
Eswatini,4/28/20,10,Africa
Ethiopia,4/28/20,50,Africa
Fiji,4/28/20,12,WesternPacific
Finland,4/28/20,2800,Europe
France,4/28/20,93,Europe
France,4/28/20,49,Europe
France,4/28/20,82,Europe
France,4/28/20,235,Europe
France,4/28/20,17,Europe
France,4/28/20,300,Europe
France,4/28/20,6,Europe
France,4/28/20,24,Europe
France,4/28/20,83,Europe
France,4/28/20,45997,Europe
Gabon,4/28/20,53,Africa
Gambia,4/28/20,8,Africa
Georgia,4/28/20,168,Europe
Germany,4/28/20,117400,Europe
Ghana,4/28/20,188,Africa
Greece,4/28/20,577,Europe
Guatemala,4/28/20,49,Americas
Guinea,4/28/20,269,Africa
Guyana,4/28/20,15,Americas
Haiti,4/28/20,8,Americas
Holy See,4/28/20,2,Europe
Honduras,4/28/20,79,Americas
Hungary,4/28/20,516,Europe
Iceland,4/28/20,1636,Europe
India,4/28/20,7747,Asia
Indonesia,4/28/20,1254,Asia
Iran,4/28/20,72439,EasternMediterranean
Iraq,4/28/20,1319,EasternMediterranean
Ireland,4/28/20,9233,Europe
Israel,4/28/20,7746,Europe
Italy,4/28/20,68941,Europe
Jamaica,4/28/20,29,Americas
Japan,4/28/20,1899,WesternPacific
Jordan,4/28/20,348,EasternMediterranean
Kazakhstan,4/28/20,774,Europe
Kenya,4/28/20,124,Africa
South Korea,4/28/20,8922,WesternPacific
Kuwait,4/28/20,1176,EasternMediterranean
Kyrgyzstan,4/28/20,416,Europe
Latvia,4/28/20,267,Europe
Lebanon,4/28/20,145,EasternMediterranean
Liberia,4/28/20,45,Africa
Liechtenstein,4/28/20,80,Europe
Lithuania,4/28/20,536,Europe
Luxembourg,4/28/20,3123,Europe
Madagascar,4/28/20,82,Africa
Malaysia,4/28/20,4032,WesternPacific
Maldives,4/28/20,17,Asia
Malta,4/28/20,303,Europe
Mauritania,4/28/20,6,Africa
Mauritius,4/28/20,303,Africa
Mexico,4/28/20,11423,Americas
Moldova,4/28/20,975,Europe
Monaco,4/28/20,50,Europe
Mongolia,4/28/20,10,WesternPacific
Montenegro,4/28/20,199,Europe
Morocco,4/28/20,778,EasternMediterranean
Namibia,4/28/20,8,Africa
Nepal,4/28/20,16,Asia
Netherlands,4/28/20,73,Europe
Netherlands,4/28/20,11,Europe
Netherlands,4/28/20,33,Europe
Netherlands,4/28/20,0,Europe
New Zealand,4/28/20,1229,WesternPacific
Nicaragua,4/28/20,7,Americas
Niger,4/28/20,403,Africa
Nigeria,4/28/20,255,Africa
North Macedonia,4/28/20,589,Europe
Norway,4/28/20,32,Europe
Oman,4/28/20,364,EasternMediterranean
Pakistan,4/28/20,3425,EasternMediterranean
Panama,4/28/20,455,Americas
Papua New Guinea,4/28/20,0,WesternPacific
Paraguay,4/28/20,102,Americas
Peru,4/28/20,9179,Americas
Philippines,4/28/20,975,WesternPacific
Poland,4/28/20,2655,Europe
Portugal,4/28/20,1389,Europe
Qatar,4/28/20,1134,EasternMediterranean
Romania,4/28/20,3404,Europe
Russia,4/28/20,8456,Europe
Rwanda,4/28/20,95,Africa
Saint Lucia,4/28/20,15,Americas
Saint Vincent and the Grenadines,4/28/20,8,Americas
San Marino,4/28/20,64,Europe
Saudi Arabia,4/28/20,2784,EasternMediterranean
Senegal,4/28/20,296,Africa
Serbia,4/28/20,1260,Europe
Seychelles,4/28/20,6,Africa
Singapore,4/28/20,1128,WesternPacific
Slovakia,4/28/20,423,Europe
Slovenia,4/28/20,223,Europe
Somalia,4/28/20,19,EasternMediterranean
South Africa,4/28/20,2073,Africa
Spain,4/28/20,102548,Europe
Sri Lanka,4/28/20,134,Asia
Sudan,4/28/20,31,EasternMediterranean
Suriname,4/28/20,7,Americas
Sweden,4/28/20,0,Europe
Switzerland,4/28/20,22600,Europe
Taiwan*,4/28/20,307,WesternPacific
Tanzania,4/28/20,48,Africa
Thailand,4/28/20,2652,Asia
Togo,4/28/20,63,Africa
Trinidad and Tobago,4/28/20,59,Americas
Tunisia,4/28/20,279,EasternMediterranean
Turkey,4/28/20,38809,Europe
Uganda,4/28/20,52,Africa
Ukraine,4/28/20,992,Europe
United Arab Emirates,4/28/20,2181,EasternMediterranean
United Kingdom,4/28/20,44,Europe
United Kingdom,4/28/20,10,Europe
United Kingdom,4/28/20,352,Europe
United Kingdom,4/28/20,131,Europe
United Kingdom,4/28/20,252,Europe
United Kingdom,4/28/20,2,Europe
United Kingdom,4/28/20,0,Europe
Uruguay,4/28/20,394,Americas
US,4/28/20,115936,Americas
Uzbekistan,4/28/20,992,Europe
Venezuela,4/28/20,142,Americas
Vietnam,4/28/20,222,WesternPacific
Zambia,4/28/20,42,Africa
Zimbabwe,4/28/20,5,Africa
Dominica,4/28/20,13,Americas
Grenada,4/28/20,10,Americas
Mozambique,4/28/20,0,Africa
Syria,4/28/20,0,EasternMediterranean
Timor-Leste,4/28/20,0,Asia
Belize,4/28/20,9,Americas
Laos,4/28/20,7,WesternPacific
Libya,4/28/20,18,EasternMediterranean
West Bank and Gaza,4/28/20,71,EasternMediterranean
Guinea-Bissau,4/28/20,18,Africa
Mali,4/28/20,122,Africa
Saint Kitts and Nevis,4/28/20,4,Americas
Canada,4/28/20,0,Americas
Canada,4/28/20,0,Americas
Kosovo,4/28/20,232,Europe
Burma,4/28/20,16,Asia
United Kingdom,4/28/20,3,Europe
United Kingdom,4/28/20,3,Europe
United Kingdom,4/28/20,5,Europe
Botswana,4/28/20,0,Africa
Burundi,4/28/20,4,Africa
Sierra Leone,4/28/20,12,Africa
Malawi,4/28/20,5,Africa
United Kingdom,4/28/20,11,Europe
France,4/28/20,0,Europe
South Sudan,4/28/20,0,Africa
Western Sahara,4/28/20,5,Africa
Sao Tome and Principe,4/28/20,4,Africa
Yemen,4/28/20,1,EasternMediterranean
Comoros,4/28/20,0,Africa
Tajikistan,4/28/20,0,Europe
Lesotho,4/28/20,0,Africa
Afghanistan,4/29/20,252,EasternMediterranean
Albania,4/29/20,455,Europe
Algeria,4/29/20,1702,Africa
Andorra,4/29/20,423,Europe
Angola,4/29/20,7,Africa
Antigua and Barbuda,4/29/20,11,Americas
Argentina,4/29/20,1192,Americas
Armenia,4/29/20,900,Europe
Australia,4/29/20,101,WesternPacific
Australia,4/29/20,2284,WesternPacific
Australia,4/29/20,25,WesternPacific
Australia,4/29/20,943,WesternPacific
Australia,4/29/20,420,WesternPacific
Australia,4/29/20,144,WesternPacific
Australia,4/29/20,1291,WesternPacific
Australia,4/29/20,507,WesternPacific
Austria,4/29/20,12779,Europe
Azerbaijan,4/29/20,1267,Europe
Bahamas,4/29/20,23,Americas
Bahrain,4/29/20,1455,EasternMediterranean
Bangladesh,4/29/20,150,Asia
Barbados,4/29/20,39,Americas
Belarus,4/29/20,2072,Europe
Belgium,4/29/20,11283,Europe
Benin,4/29/20,33,Africa
Bhutan,4/29/20,5,Asia
Bolivia,4/29/20,117,Americas
Bosnia and Herzegovina,4/29/20,710,Europe
Brazil,4/29/20,34132,Americas
Brunei,4/29/20,124,WesternPacific
Bulgaria,4/29/20,243,Europe
Burkina Faso,4/29/20,498,Africa
Cabo Verde,4/29/20,2,Africa
Cambodia,4/29/20,119,WesternPacific
Cameroon,4/29/20,934,Africa
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Central African Republic,4/29/20,10,Africa
Chad,4/29/20,19,Africa
Chile,4/29/20,8057,Americas
China,4/29/20,985,WesternPacific
China,4/29/20,542,WesternPacific
China,4/29/20,573,WesternPacific
China,4/29/20,353,WesternPacific
China,4/29/20,137,WesternPacific
China,4/29/20,1557,WesternPacific
China,4/29/20,252,WesternPacific
China,4/29/20,145,WesternPacific
China,4/29/20,162,WesternPacific
China,4/29/20,0,WesternPacific
China,4/29/20,587,WesternPacific
China,4/29/20,0,WesternPacific
China,4/29/20,830,WesternPacific
China,4/29/20,63616,WesternPacific
China,4/29/20,1015,WesternPacific
China,4/29/20,150,WesternPacific
China,4/29/20,648,WesternPacific
China,4/29/20,936,WesternPacific
China,4/29/20,99,WesternPacific
China,4/29/20,143,WesternPacific
China,4/29/20,34,WesternPacific
China,4/29/20,75,WesternPacific
China,4/29/20,18,WesternPacific
China,4/29/20,253,WesternPacific
China,4/29/20,772,WesternPacific
China,4/29/20,597,WesternPacific
China,4/29/20,164,WesternPacific
China,4/29/20,558,WesternPacific
China,4/29/20,183,WesternPacific
China,4/29/20,1,WesternPacific
China,4/29/20,73,WesternPacific
China,4/29/20,181,WesternPacific
China,4/29/20,1263,WesternPacific
Colombia,4/29/20,1411,Americas
Congo (Brazzaville),4/29/20,19,Africa
Congo (Kinshasa),4/29/20,59,Africa
Costa Rica,4/29/20,323,Americas
Cote d'Ivoire,4/29/20,557,Africa
Croatia,4/29/20,1288,Europe
Cuba,4/29/20,617,Americas
Cyprus,4/29/20,148,Europe
Czechia,4/29/20,3108,Europe
Denmark,4/29/20,181,Europe
Greenland,4/29/20,11,Europe
Denmark,4/29/20,6366,Europe
Djibouti,4/29/20,599,EasternMediterranean
Dominican Republic,4/29/20,1228,Americas
Ecuador,4/29/20,1557,Americas
Egypt,4/29/20,1335,EasternMediterranean
El Salvador,4/29/20,106,Americas
Equatorial Guinea,4/29/20,9,Africa
Eritrea,4/29/20,19,Africa
Estonia,4/29/20,236,Europe
Eswatini,4/29/20,10,Africa
Ethiopia,4/29/20,58,Africa
Fiji,4/29/20,12,WesternPacific
Finland,4/29/20,2800,Europe
France,4/29/20,93,Europe
France,4/29/20,50,Europe
France,4/29/20,82,Europe
France,4/29/20,235,Europe
France,4/29/20,17,Europe
France,4/29/20,300,Europe
France,4/29/20,6,Europe
France,4/29/20,24,Europe
France,4/29/20,83,Europe
France,4/29/20,47338,Europe
Gabon,4/29/20,67,Africa
Gambia,4/29/20,8,Africa
Georgia,4/29/20,178,Europe
Germany,4/29/20,120400,Europe
Ghana,4/29/20,188,Africa
Greece,4/29/20,577,Europe
Guatemala,4/29/20,62,Americas
Guinea,4/29/20,313,Africa
Guyana,4/29/20,18,Americas
Haiti,4/29/20,8,Americas
Holy See,4/29/20,2,Europe
Honduras,4/29/20,73,Americas
Hungary,4/29/20,536,Europe
Iceland,4/29/20,1656,Europe
India,4/29/20,8437,Asia
Indonesia,4/29/20,1391,Asia
Iran,4/29/20,73791,EasternMediterranean
Iraq,4/29/20,1346,EasternMediterranean
Ireland,4/29/20,13386,Europe
Israel,4/29/20,8233,Europe
Italy,4/29/20,71252,Europe
Jamaica,4/29/20,29,Americas
Japan,4/29/20,2368,WesternPacific
Jordan,4/29/20,356,EasternMediterranean
Kazakhstan,4/29/20,819,Europe
Kenya,4/29/20,129,Africa
South Korea,4/29/20,9059,WesternPacific
Kuwait,4/29/20,1389,EasternMediterranean
Kyrgyzstan,4/29/20,437,Europe
Latvia,4/29/20,348,Europe
Lebanon,4/29/20,150,EasternMediterranean
Liberia,4/29/20,45,Africa
Liechtenstein,4/29/20,80,Europe
Lithuania,4/29/20,563,Europe
Luxembourg,4/29/20,3134,Europe
Madagascar,4/29/20,90,Africa
Malaysia,4/29/20,4087,WesternPacific
Maldives,4/29/20,17,Asia
Malta,4/29/20,339,Europe
Mauritania,4/29/20,6,Africa
Mauritius,4/29/20,306,Africa
Mexico,4/29/20,11423,Americas
Moldova,4/29/20,1114,Europe
Monaco,4/29/20,58,Europe
Mongolia,4/29/20,10,WesternPacific
Montenegro,4/29/20,203,Europe
Morocco,4/29/20,928,EasternMediterranean
Namibia,4/29/20,8,Africa
Nepal,4/29/20,16,Asia
Netherlands,4/29/20,73,Europe
Netherlands,4/29/20,13,Europe
Netherlands,4/29/20,33,Europe
Netherlands,4/29/20,0,Europe
New Zealand,4/29/20,1241,WesternPacific
Nicaragua,4/29/20,7,Americas
Niger,4/29/20,435,Africa
Nigeria,4/29/20,307,Africa
North Macedonia,4/29/20,627,Europe
Norway,4/29/20,32,Europe
Oman,4/29/20,364,EasternMediterranean
Pakistan,4/29/20,4315,EasternMediterranean
Panama,4/29/20,527,Americas
Papua New Guinea,4/29/20,0,WesternPacific
Paraguay,4/29/20,102,Americas
Peru,4/29/20,10037,Americas
Philippines,4/29/20,1023,WesternPacific
Poland,4/29/20,3025,Europe
Portugal,4/29/20,1470,Europe
Qatar,4/29/20,1243,EasternMediterranean
Romania,4/29/20,3569,Europe
Russia,4/29/20,10286,Europe
Rwanda,4/29/20,98,Africa
Saint Lucia,4/29/20,15,Americas
Saint Vincent and the Grenadines,4/29/20,8,Americas
San Marino,4/29/20,69,Europe
Saudi Arabia,4/29/20,2953,EasternMediterranean
Senegal,4/29/20,315,Africa
Serbia,4/29/20,1292,Europe
Seychelles,4/29/20,6,Africa
Singapore,4/29/20,1188,WesternPacific
Slovakia,4/29/20,484,Europe
Slovenia,4/29/20,230,Europe
Somalia,4/29/20,20,EasternMediterranean
South Africa,4/29/20,2073,Africa
Spain,4/29/20,108947,Europe
Sri Lanka,4/29/20,136,Asia
Sudan,4/29/20,32,EasternMediterranean
Suriname,4/29/20,8,Americas
Sweden,4/29/20,0,Europe
Switzerland,4/29/20,22600,Europe
Taiwan*,4/29/20,311,WesternPacific
Tanzania,4/29/20,167,Africa
Thailand,4/29/20,2665,Asia
Togo,4/29/20,64,Africa
Trinidad and Tobago,4/29/20,71,Americas
Tunisia,4/29/20,294,EasternMediterranean
Turkey,4/29/20,44040,Europe
Uganda,4/29/20,52,Africa
Ukraine,4/29/20,1103,Europe
United Arab Emirates,4/29/20,2329,EasternMediterranean
United Kingdom,4/29/20,48,Europe
United Kingdom,4/29/20,10,Europe
United Kingdom,4/29/20,386,Europe
United Kingdom,4/29/20,131,Europe
United Kingdom,4/29/20,258,Europe
United Kingdom,4/29/20,2,Europe
United Kingdom,4/29/20,0,Europe
Uruguay,4/29/20,412,Americas
US,4/29/20,120720,Americas
Uzbekistan,4/29/20,1096,Europe
Venezuela,4/29/20,142,Americas
Vietnam,4/29/20,222,WesternPacific
Zambia,4/29/20,54,Africa
Zimbabwe,4/29/20,5,Africa
Dominica,4/29/20,13,Americas
Grenada,4/29/20,13,Americas
Mozambique,4/29/20,0,Africa
Syria,4/29/20,0,EasternMediterranean
Timor-Leste,4/29/20,0,Asia
Belize,4/29/20,9,Americas
Laos,4/29/20,7,WesternPacific
Libya,4/29/20,18,EasternMediterranean
West Bank and Gaza,4/29/20,71,EasternMediterranean
Guinea-Bissau,4/29/20,19,Africa
Mali,4/29/20,129,Africa
Saint Kitts and Nevis,4/29/20,4,Americas
Canada,4/29/20,0,Americas
Canada,4/29/20,0,Americas
Kosovo,4/29/20,249,Europe
Burma,4/29/20,27,Asia
United Kingdom,4/29/20,3,Europe
United Kingdom,4/29/20,3,Europe
United Kingdom,4/29/20,5,Europe
Botswana,4/29/20,5,Africa
Burundi,4/29/20,4,Africa
Sierra Leone,4/29/20,12,Africa
Malawi,4/29/20,7,Africa
United Kingdom,4/29/20,11,Europe
France,4/29/20,0,Europe
South Sudan,4/29/20,0,Africa
Western Sahara,4/29/20,5,Africa
Sao Tome and Principe,4/29/20,4,Africa
Yemen,4/29/20,1,EasternMediterranean
Comoros,4/29/20,0,Africa
Tajikistan,4/29/20,0,Europe
Lesotho,4/29/20,0,Africa
Afghanistan,4/30/20,260,EasternMediterranean
Albania,4/30/20,470,Europe
Algeria,4/30/20,1779,Africa
Andorra,4/30/20,468,Europe
Angola,4/30/20,7,Africa
Antigua and Barbuda,4/30/20,11,Americas
Argentina,4/30/20,1256,Americas
Armenia,4/30/20,929,Europe
Australia,4/30/20,103,WesternPacific
Australia,4/30/20,2293,WesternPacific
Australia,4/30/20,25,WesternPacific
Australia,4/30/20,948,WesternPacific
Australia,4/30/20,420,WesternPacific
Australia,4/30/20,153,WesternPacific
Australia,4/30/20,1293,WesternPacific
Australia,4/30/20,507,WesternPacific
Austria,4/30/20,12907,Europe
Azerbaijan,4/30/20,1325,Europe
Bahamas,4/30/20,25,Americas
Bahrain,4/30/20,1500,EasternMediterranean
Bangladesh,4/30/20,160,Asia
Barbados,4/30/20,39,Americas
Belarus,4/30/20,2386,Europe
Belgium,4/30/20,11576,Europe
Benin,4/30/20,33,Africa
Bhutan,4/30/20,5,Asia
Bolivia,4/30/20,132,Americas
Bosnia and Herzegovina,4/30/20,727,Europe
Brazil,4/30/20,35935,Americas
Brunei,4/30/20,124,WesternPacific
Bulgaria,4/30/20,266,Europe
Burkina Faso,4/30/20,506,Africa
Cabo Verde,4/30/20,4,Africa
Cambodia,4/30/20,119,WesternPacific
Cameroon,4/30/20,934,Africa
Canada,4/30/20,0,Americas
Canada,4/30/20,0,Americas
Canada,4/30/20,0,Americas
Canada,4/30/20,0,Americas
Canada,4/30/20,0,Americas
Canada,4/30/20,0,Americas
Canada,4/30/20,0,Americas
Canada,4/30/20,0,Americas
Canada,4/30/20,0,Americas
Canada,4/30/20,0,Americas
Central African Republic,4/30/20,10,Africa
Chad,4/30/20,33,Africa
Chile,4/30/20,8580,Americas
China,4/30/20,985,WesternPacific
China,4/30/20,547,WesternPacific
China,4/30/20,573,WesternPacific
China,4/30/20,353,WesternPacific
China,4/30/20,137,WesternPacific
China,4/30/20,1565,WesternPacific
China,4/30/20,252,WesternPacific
China,4/30/20,145,WesternPacific
China,4/30/20,162,WesternPacific
China,4/30/20,0,WesternPacific
China,4/30/20,587,WesternPacific
China,4/30/20,0,WesternPacific
China,4/30/20,846,WesternPacific
China,4/30/20,63616,WesternPacific
China,4/30/20,1015,WesternPacific
China,4/30/20,152,WesternPacific
China,4/30/20,650,WesternPacific
China,4/30/20,936,WesternPacific
China,4/30/20,101,WesternPacific
China,4/30/20,143,WesternPacific
China,4/30/20,35,WesternPacific
China,4/30/20,75,WesternPacific
China,4/30/20,18,WesternPacific
China,4/30/20,254,WesternPacific
China,4/30/20,772,WesternPacific
China,4/30/20,599,WesternPacific
China,4/30/20,172,WesternPacific
China,4/30/20,558,WesternPacific
China,4/30/20,184,WesternPacific
China,4/30/20,1,WesternPacific
China,4/30/20,73,WesternPacific
China,4/30/20,181,WesternPacific
China,4/30/20,1264,WesternPacific
Colombia,4/30/20,1439,Americas
Congo (Brazzaville),4/30/20,19,Africa
Congo (Kinshasa),4/30/20,73,Africa
Costa Rica,4/30/20,338,Americas
Cote d'Ivoire,4/30/20,574,Africa
Croatia,4/30/20,1348,Europe
Cuba,4/30/20,681,Americas
Cyprus,4/30/20,296,Europe
Czechia,4/30/20,3314,Europe
Denmark,4/30/20,184,Europe
Greenland,4/30/20,11,Europe
Denmark,4/30/20,6546,Europe
Djibouti,4/30/20,642,EasternMediterranean
Dominican Republic,4/30/20,1301,Americas
Ecuador,4/30/20,1558,Americas
Egypt,4/30/20,1381,EasternMediterranean
El Salvador,4/30/20,119,Americas
Equatorial Guinea,4/30/20,9,Africa
Eritrea,4/30/20,26,Africa
Estonia,4/30/20,249,Europe
Eswatini,4/30/20,12,Africa
Ethiopia,4/30/20,59,Africa
Fiji,4/30/20,12,WesternPacific
Finland,4/30/20,3000,Europe
France,4/30/20,94,Europe
France,4/30/20,50,Europe
France,4/30/20,95,Europe
France,4/30/20,235,Europe
France,4/30/20,17,Europe
France,4/30/20,300,Europe
France,4/30/20,6,Europe
France,4/30/20,24,Europe
France,4/30/20,83,Europe
France,4/30/20,48572,Europe
Gabon,4/30/20,67,Africa
Gambia,4/30/20,8,Africa
Georgia,4/30/20,184,Europe
Germany,4/30/20,123500,Europe
Ghana,4/30/20,212,Africa
Greece,4/30/20,1374,Europe
Guatemala,4/30/20,66,Americas
Guinea,4/30/20,329,Africa
Guyana,4/30/20,22,Americas
Haiti,4/30/20,8,Americas
Holy See,4/30/20,2,Europe
Honduras,4/30/20,79,Americas
Hungary,4/30/20,581,Europe
Iceland,4/30/20,1670,Europe
India,4/30/20,9068,Asia
Indonesia,4/30/20,1522,Asia
Iran,4/30/20,75103,EasternMediterranean
Iraq,4/30/20,1375,EasternMediterranean
Ireland,4/30/20,13386,Europe
Israel,4/30/20,8561,Europe
Italy,4/30/20,75945,Europe
Jamaica,4/30/20,29,Americas
Japan,4/30/20,2460,WesternPacific
Jordan,4/30/20,362,EasternMediterranean
Kazakhstan,4/30/20,866,Europe
Kenya,4/30/20,144,Africa
South Korea,4/30/20,9072,WesternPacific
Kuwait,4/30/20,1539,EasternMediterranean
Kyrgyzstan,4/30/20,462,Europe
Latvia,4/30/20,348,Europe
Lebanon,4/30/20,150,EasternMediterranean
Liberia,4/30/20,45,Africa
Liechtenstein,4/30/20,80,Europe
Lithuania,4/30/20,589,Europe
Luxembourg,4/30/20,3213,Europe
Madagascar,4/30/20,92,Africa
Malaysia,4/30/20,4171,WesternPacific
Maldives,4/30/20,17,Asia
Malta,4/30/20,351,Europe
Mauritania,4/30/20,6,Africa
Mauritius,4/30/20,310,Africa
Mexico,4/30/20,11423,Americas
Moldova,4/30/20,1182,Europe
Monaco,4/30/20,64,Europe
Mongolia,4/30/20,10,WesternPacific
Montenegro,4/30/20,214,Europe
Morocco,4/30/20,984,EasternMediterranean
Namibia,4/30/20,8,Africa
Nepal,4/30/20,16,Asia
Netherlands,4/30/20,79,Europe
Netherlands,4/30/20,13,Europe
Netherlands,4/30/20,33,Europe
Netherlands,4/30/20,0,Europe
New Zealand,4/30/20,1252,WesternPacific
Nicaragua,4/30/20,7,Americas
Niger,4/30/20,452,Africa
Nigeria,4/30/20,319,Africa
North Macedonia,4/30/20,738,Europe
Norway,4/30/20,32,Europe
Oman,4/30/20,495,EasternMediterranean
Pakistan,4/30/20,4715,EasternMediterranean
Panama,4/30/20,576,Americas
Papua New Guinea,4/30/20,0,WesternPacific
Paraguay,4/30/20,113,Americas
Peru,4/30/20,10405,Americas
Philippines,4/30/20,1043,WesternPacific
Poland,4/30/20,3236,Europe
Portugal,4/30/20,1519,Europe
Qatar,4/30/20,1372,EasternMediterranean
Romania,4/30/20,4017,Europe
Russia,4/30/20,11619,Europe
Rwanda,4/30/20,104,Africa
Saint Lucia,4/30/20,15,Americas
Saint Vincent and the Grenadines,4/30/20,8,Americas
